timestamp,gearbox_oil_temp,gearbox_bearing_temp,vibration_x,vibration_y,vibration_z,oil_pressure,particle_count,is_anomaly
2026-12-30 10:20:00,61.53,68.52,0.0152,0.014,0.0174,4.28,1698,0
2026-12-30 10:30:00,61.06,68.0,0.0207,0.0191,0.0238,4.36,1698,0
2026-12-30 10:40:00,60.97,68.28,0.0176,0.0162,0.0203,4.31,1698,0
2026-12-30 10:50:00,61.72,69.03,0.0164,0.0151,0.0189,4.28,1698,0
2026-12-30 11:00:00,61.42,68.86,0.0193,0.0177,0.0222,4.27,1698,0
2026-12-30 11:10:00,60.78,68.99,0.0169,0.0156,0.0195,4.37,1698,0
2026-12-30 11:20:00,60.87,67.61,0.0237,0.0218,0.0272,4.32,1698,0
2026-12-30 11:30:00,60.33,66.68,0.0206,0.0189,0.0237,4.36,1698,0
2026-12-30 11:40:00,61.21,68.71,0.0186,0.0171,0.0214,4.36,1698,0
2026-12-30 11:50:00,60.91,67.07,0.017,0.0156,0.0195,4.3,1698,0
2026-12-30 12:00:00,59.75,67.71,0.0155,0.0143,0.0179,4.36,1698,0
2026-12-30 12:10:00,60.31,67.09,0.0151,0.0139,0.0174,4.3,1698,0
2026-12-30 12:20:00,59.92,67.4,0.0202,0.0186,0.0232,4.27,1698,0
2026-12-30 12:30:00,60.4,66.82,0.0167,0.0154,0.0192,4.34,1698,0
2026-12-30 12:40:00,60.13,66.51,0.0166,0.0153,0.0191,4.22,1698,0
2026-12-30 12:50:00,60.0,66.72,0.0215,0.0198,0.0247,4.35,1698,0
2026-12-30 13:00:00,60.06,67.02,0.0187,0.0172,0.0215,4.34,1698,0
2026-12-30 13:10:00,59.48,65.62,0.0173,0.0159,0.0199,4.22,1699,0
2026-12-30 13:20:00,59.79,65.96,0.0166,0.0153,0.0191,4.34,1699,0
2026-12-30 13:30:00,59.26,67.74,0.0176,0.0162,0.0203,4.34,1699,0
2026-12-30 13:40:00,58.37,65.25,0.0157,0.0144,0.0181,4.35,1699,0
2026-12-30 13:50:00,59.51,65.52,0.0174,0.016,0.02,4.31,1699,0
2026-12-30 14:00:00,58.45,64.95,0.0202,0.0186,0.0233,4.26,1699,0
2026-12-30 14:10:00,58.51,64.64,0.0172,0.0158,0.0198,4.23,1699,0
2026-12-30 14:20:00,58.94,65.34,0.0193,0.0178,0.0222,4.29,1699,0
2026-12-30 14:30:00,57.6,64.29,0.0165,0.0152,0.019,4.24,1699,0
2026-12-30 14:40:00,59.58,67.4,0.0171,0.0157,0.0196,4.35,1699,0
2026-12-30 14:50:00,59.0,66.09,0.0164,0.0151,0.0189,4.35,1699,0
2026-12-30 15:00:00,59.2,66.29,0.0199,0.0183,0.0229,4.32,1699,0
2026-12-30 15:10:00,58.91,65.32,0.014,0.0129,0.0161,4.35,1699,0
2026-12-30 15:20:00,58.45,64.68,0.0159,0.0146,0.0182,4.33,1699,0
2026-12-30 15:30:00,59.08,65.47,0.018,0.0165,0.0207,4.2,1699,0
2026-12-30 15:40:00,58.15,64.56,0.0171,0.0158,0.0197,4.3,1699,0
2026-12-30 15:50:00,59.79,65.98,0.014,0.0129,0.0161,4.23,1699,0
2026-12-30 16:00:00,57.38,63.78,0.0171,0.0157,0.0196,4.3,1699,0
2026-12-30 16:10:00,57.85,65.32,0.0187,0.0172,0.0215,4.3,1699,0
2026-12-30 16:20:00,57.61,64.26,0.0181,0.0167,0.0208,4.39,1699,0
2026-12-30 16:30:00,57.61,64.06,0.0188,0.0173,0.0217,4.29,1699,0
2026-12-30 16:40:00,58.08,64.8,0.0168,0.0154,0.0193,4.3,1699,0
2026-12-30 16:50:00,57.67,64.99,0.0178,0.0163,0.0204,4.33,1699,0
2026-12-30 17:00:00,57.8,65.13,0.0125,0.0115,0.0144,4.31,1699,0
2026-12-30 17:10:00,58.5,64.84,0.0164,0.0151,0.0188,4.3,1699,0
2026-12-30 17:20:00,56.83,63.46,0.0205,0.0189,0.0236,4.26,1699,0
2026-12-30 17:30:00,56.63,62.98,0.0172,0.0158,0.0198,4.35,1699,0
2026-12-30 17:40:00,58.0,64.03,0.0194,0.0179,0.0223,4.32,1699,0
2026-12-30 17:50:00,56.37,63.4,0.0154,0.0141,0.0177,4.31,1699,0
2026-12-30 18:00:00,57.62,65.21,0.0179,0.0165,0.0206,4.26,1699,0
2026-12-30 18:10:00,57.25,64.68,0.0154,0.0142,0.0177,4.36,1699,0
2026-12-30 18:20:00,58.94,65.11,0.0147,0.0135,0.0169,4.25,1699,0
2026-12-30 18:30:00,58.3,64.95,0.0196,0.018,0.0226,4.4,1700,0
2026-12-30 18:40:00,57.23,64.99,0.0143,0.0132,0.0165,4.35,1700,0
2026-12-30 18:50:00,57.52,63.6,0.0159,0.0146,0.0182,4.31,1700,0
2026-12-30 19:00:00,57.29,63.72,0.0225,0.0207,0.0258,4.28,1700,0
2026-12-30 19:10:00,59.02,65.96,0.0196,0.018,0.0225,4.34,1700,0
2026-12-30 19:20:00,57.82,65.58,0.0172,0.0158,0.0197,4.34,1700,0
2026-12-30 19:30:00,57.93,64.5,0.0141,0.013,0.0163,4.3,1700,0
2026-12-30 19:40:00,57.62,63.68,0.0181,0.0166,0.0208,4.24,1700,0
2026-12-30 19:50:00,57.87,64.38,0.0181,0.0166,0.0208,4.23,1700,0
2026-12-30 20:00:00,58.47,64.56,0.0203,0.0187,0.0234,4.45,1700,0
2026-12-30 20:10:00,58.65,64.95,0.018,0.0165,0.0206,4.33,1700,0
2026-12-30 20:20:00,57.48,63.57,0.0144,0.0132,0.0165,4.27,1700,0
2026-12-30 20:30:00,58.71,65.05,0.0171,0.0158,0.0197,4.31,1700,0
2026-12-30 20:40:00,58.1,64.23,0.018,0.0165,0.0207,4.26,1700,0
2026-12-30 20:50:00,58.29,64.3,0.0183,0.0169,0.0211,4.35,1700,0
2026-12-30 21:00:00,59.31,68.73,0.0168,0.0155,0.0193,4.25,1700,0
2026-12-30 21:10:00,58.73,65.52,0.0191,0.0176,0.022,4.25,1700,0
2026-12-30 21:20:00,58.87,65.28,0.0171,0.0157,0.0197,4.28,1700,0
2026-12-30 21:30:00,58.0,64.48,0.017,0.0157,0.0196,4.32,1700,0
2026-12-30 21:40:00,58.88,66.16,0.0161,0.0148,0.0185,4.24,1700,0
2026-12-30 21:50:00,58.8,65.59,0.0166,0.0153,0.0191,4.33,1700,0
2026-12-30 22:00:00,59.57,65.61,0.0152,0.014,0.0175,4.23,1700,0
2026-12-30 22:10:00,58.88,66.71,0.0194,0.0179,0.0223,4.34,1700,0
2026-12-30 22:20:00,58.91,65.37,0.0151,0.0139,0.0174,4.33,1700,0
2026-12-30 22:30:00,59.89,67.5,0.02,0.0184,0.023,4.21,1700,0
2026-12-30 22:40:00,59.04,65.04,0.0175,0.0161,0.0202,4.23,1700,0
2026-12-30 22:50:00,59.53,67.62,0.0208,0.0191,0.0239,4.27,1700,0
2026-12-30 23:00:00,59.43,66.91,0.0207,0.019,0.0238,4.3,1700,0
2026-12-30 23:10:00,59.83,68.25,0.0196,0.018,0.0225,4.36,1700,0
2026-12-30 23:20:00,60.15,67.07,0.0177,0.0163,0.0204,4.24,1700,0
2026-12-30 23:30:00,60.84,67.57,0.017,0.0156,0.0196,4.32,1700,0
2026-12-30 23:40:00,60.82,67.4,0.0168,0.0154,0.0193,4.24,1700,0
2026-12-30 23:50:00,60.86,67.33,0.0158,0.0145,0.0182,4.34,1700,0
2026-12-31 00:00:00,60.2,66.64,0.0181,0.0167,0.0208,4.23,1700,0
2026-12-31 00:10:00,60.91,66.99,0.0214,0.0197,0.0246,4.35,1700,0
2026-12-31 00:20:00,61.16,68.04,0.0209,0.0193,0.0241,4.33,1701,0
2026-12-31 00:30:00,60.96,68.37,0.018,0.0166,0.0207,4.29,1701,0
2026-12-31 00:40:00,60.89,67.68,0.0187,0.0172,0.0215,4.25,1701,0
2026-12-31 00:50:00,61.85,68.53,0.0179,0.0164,0.0206,4.34,1701,0
2026-12-31 01:00:00,60.99,69.64,0.0172,0.0158,0.0198,4.36,1701,0
2026-12-31 01:10:00,61.95,68.68,0.0163,0.015,0.0187,4.3,1701,0
2026-12-31 01:20:00,60.7,69.15,0.0167,0.0153,0.0192,4.28,1701,0
2026-12-31 01:30:00,60.89,68.53,0.0155,0.0143,0.0179,4.24,1701,0
2026-12-31 01:40:00,61.74,68.04,0.0188,0.0173,0.0217,4.27,1701,0
2026-12-31 01:50:00,62.19,69.46,0.0129,0.0118,0.0148,4.19,1701,0
2026-12-31 02:00:00,62.49,69.2,0.0205,0.0189,0.0236,4.34,1701,0
2026-12-31 02:10:00,62.63,70.04,0.015,0.0138,0.0173,4.2,1701,0
2026-12-31 02:20:00,62.22,68.66,0.0186,0.0171,0.0214,4.35,1701,0
2026-12-31 02:30:00,61.5,68.16,0.0198,0.0182,0.0227,4.36,1701,0
2026-12-31 02:40:00,62.41,70.91,0.0222,0.0204,0.0255,4.32,1701,0
2026-12-31 02:50:00,62.05,69.05,0.0198,0.0182,0.0227,4.21,1701,0
2026-12-31 03:00:00,63.09,69.65,0.0171,0.0157,0.0197,4.4,1701,0
2026-12-31 03:10:00,63.66,69.71,0.0186,0.0171,0.0214,4.36,1701,0
2026-12-31 03:20:00,63.29,69.69,0.0186,0.0171,0.0214,4.33,1701,0
2026-12-31 03:30:00,62.9,68.97,0.0168,0.0155,0.0193,4.33,1701,0
2026-12-31 03:40:00,63.41,71.07,0.017,0.0156,0.0195,4.29,1701,0
2026-12-31 03:50:00,63.67,70.17,0.0167,0.0153,0.0192,4.2,1701,0
2026-12-31 04:00:00,62.75,71.7,0.0168,0.0154,0.0193,4.32,1701,0
2026-12-31 04:10:00,63.18,70.84,0.0194,0.0179,0.0223,4.23,1701,0
2026-12-31 04:20:00,63.26,72.21,0.0179,0.0164,0.0205,4.35,1701,0
2026-12-31 04:30:00,63.47,69.89,0.017,0.0156,0.0195,4.31,1701,0
2026-12-31 04:40:00,62.91,68.93,0.0201,0.0185,0.0231,4.31,1701,0
2026-12-31 04:50:00,63.4,71.07,0.0178,0.0164,0.0205,4.34,1701,0
2026-12-31 05:00:00,63.95,70.53,0.0176,0.0162,0.0203,4.41,1701,0
2026-12-31 05:10:00,63.87,73.0,0.0166,0.0152,0.019,4.29,1701,0
2026-12-31 05:20:00,61.98,68.07,0.0167,0.0153,0.0192,4.23,1701,0
2026-12-31 05:30:00,64.67,72.37,0.0182,0.0167,0.0209,4.3,1701,0
2026-12-31 05:40:00,64.86,71.93,0.0154,0.0142,0.0177,4.26,1701,0
2026-12-31 05:50:00,64.46,71.08,0.0202,0.0186,0.0232,4.3,1702,0
2026-12-31 06:00:00,63.23,71.91,0.0181,0.0166,0.0208,4.35,1702,0
2026-12-31 06:10:00,63.72,69.76,0.0196,0.018,0.0225,4.26,1702,0
2026-12-31 06:20:00,62.88,70.58,0.0179,0.0165,0.0206,4.31,1702,0
2026-12-31 06:30:00,63.95,70.04,0.0193,0.0177,0.0222,4.33,1702,0
2026-12-31 06:40:00,62.81,71.22,0.0171,0.0157,0.0196,4.24,1702,0
2026-12-31 06:50:00,64.31,70.38,0.0209,0.0192,0.024,4.34,1702,0
2026-12-31 07:00:00,63.28,69.61,0.0171,0.0157,0.0196,4.25,1702,0
2026-12-31 07:10:00,63.3,69.8,0.0196,0.018,0.0225,4.33,1702,0
2026-12-31 07:20:00,63.98,70.48,0.0159,0.0146,0.0183,4.27,1702,0
2026-12-31 07:30:00,64.32,71.15,0.0159,0.0146,0.0183,4.24,1702,0
2026-12-31 07:40:00,64.06,70.31,0.0179,0.0164,0.0206,4.36,1702,0
2026-12-31 07:50:00,62.97,69.6,0.0145,0.0133,0.0166,4.28,1702,0
2026-12-31 08:00:00,64.25,73.03,0.019,0.0175,0.0219,4.27,1702,0
2026-12-31 08:10:00,62.8,69.77,0.019,0.0175,0.0219,4.29,1702,0
2026-12-31 08:20:00,62.48,68.52,0.0175,0.0161,0.0202,4.3,1702,0
2026-12-31 08:30:00,61.96,68.15,0.0182,0.0167,0.0209,4.32,1702,0
2026-12-31 08:40:00,63.3,69.32,0.0157,0.0144,0.018,4.35,1702,0
2026-12-31 08:50:00,63.1,71.81,0.0188,0.0173,0.0216,4.34,1702,0
2026-12-31 09:00:00,63.24,70.84,0.0175,0.0161,0.0201,4.38,1702,0
2026-12-31 09:10:00,63.36,70.89,0.0205,0.0189,0.0236,4.31,1702,0
2026-12-31 09:20:00,62.49,68.84,0.0168,0.0155,0.0193,4.32,1702,0
2026-12-31 09:30:00,61.96,68.8,0.0185,0.017,0.0212,4.32,1702,0
2026-12-31 09:40:00,61.59,68.39,0.0165,0.0152,0.019,4.24,1702,0
2026-12-31 09:50:00,62.43,71.13,0.0201,0.0185,0.0231,4.34,1702,0
2026-12-31 10:00:00,62.11,69.29,0.0165,0.0152,0.019,4.28,1702,0
2026-12-31 10:10:00,61.44,68.24,0.0181,0.0166,0.0208,4.3,1702,0
2026-12-31 10:20:00,60.97,67.26,0.016,0.0147,0.0184,4.26,1702,0
2026-12-31 10:30:00,61.6,67.91,0.0174,0.016,0.02,4.34,1702,0
2026-12-31 10:40:00,61.76,68.93,0.0167,0.0153,0.0192,4.29,1702,0
2026-12-31 10:50:00,61.72,68.14,0.0191,0.0176,0.022,4.37,1702,0
2026-12-31 11:00:00,61.24,68.08,0.021,0.0193,0.0242,4.24,1702,0
2026-12-31 11:10:00,61.55,68.0,0.0177,0.0163,0.0203,4.32,1702,0
2026-12-31 11:20:00,60.53,66.75,0.0178,0.0164,0.0205,4.28,1702,0
2026-12-31 11:30:00,61.59,68.11,0.0148,0.0136,0.017,4.34,1702,0
2026-12-31 11:40:00,60.45,67.29,0.0192,0.0177,0.0221,4.31,1703,0
2026-12-31 11:50:00,60.99,68.5,0.0181,0.0166,0.0208,4.32,1703,0
2026-12-31 12:00:00,61.31,68.36,0.0173,0.0159,0.0199,4.41,1703,0
2026-12-31 12:10:00,60.57,66.82,0.0179,0.0164,0.0206,4.31,1703,0
2026-12-31 12:20:00,60.69,68.2,0.0187,0.0172,0.0215,4.31,1703,0
2026-12-31 12:30:00,59.82,66.07,0.0126,0.0116,0.0145,4.34,1703,0
2026-12-31 12:40:00,61.43,68.27,0.0191,0.0176,0.0219,4.31,1703,0
2026-12-31 12:50:00,59.56,65.95,0.0133,0.0122,0.0153,4.31,1703,0
2026-12-31 13:00:00,59.73,67.97,0.0189,0.0174,0.0218,4.21,1703,0
2026-12-31 13:10:00,60.31,66.48,0.0152,0.014,0.0175,4.29,1703,0
2026-12-31 13:20:00,59.52,67.37,0.0173,0.0159,0.0199,4.25,1703,0
2026-12-31 13:30:00,59.13,65.91,0.0164,0.0151,0.0188,4.28,1703,0
2026-12-31 13:40:00,59.45,66.59,0.0169,0.0156,0.0195,4.31,1703,0
2026-12-31 13:50:00,58.69,65.47,0.0201,0.0185,0.0232,4.3,1703,0
2026-12-31 14:00:00,58.85,64.89,0.0162,0.0149,0.0186,4.34,1703,0
2026-12-31 14:10:00,57.7,65.39,0.0161,0.0148,0.0186,4.33,1703,0
2026-12-31 14:20:00,59.26,66.22,0.0188,0.0173,0.0216,4.25,1703,0
2026-12-31 14:30:00,58.91,66.0,0.0162,0.0149,0.0187,4.33,1703,0
2026-12-31 14:40:00,58.88,65.72,0.0184,0.017,0.0212,4.32,1703,0
2026-12-31 14:50:00,59.42,67.25,0.0175,0.0161,0.0201,4.37,1703,0
2026-12-31 15:00:00,58.7,65.69,0.0164,0.0151,0.0189,4.34,1703,0
2026-12-31 15:10:00,59.03,66.79,0.0176,0.0162,0.0203,4.16,1703,0
2026-12-31 15:20:00,57.86,64.2,0.0153,0.0141,0.0176,4.4,1703,0
2026-12-31 15:30:00,59.55,66.4,0.0199,0.0183,0.0229,4.29,1703,0
2026-12-31 15:40:00,58.85,65.85,0.0214,0.0197,0.0247,4.35,1703,0
2026-12-31 15:50:00,58.65,65.82,0.016,0.0147,0.0183,4.28,1704,0
2026-12-31 16:00:00,57.7,63.78,0.0185,0.017,0.0213,4.34,1704,0
2026-12-31 16:10:00,58.32,64.72,0.0173,0.016,0.0199,4.31,1704,0
2026-12-31 16:20:00,57.91,64.52,0.0219,0.0201,0.0252,4.26,1704,0
2026-12-31 16:30:00,58.35,64.45,0.0175,0.0161,0.0202,4.3,1704,0
2026-12-31 16:40:00,57.25,64.76,0.0204,0.0188,0.0235,4.22,1704,0
2026-12-31 16:50:00,58.17,65.48,0.0179,0.0165,0.0206,4.29,1704,0
2026-12-31 17:00:00,58.65,65.04,0.0169,0.0155,0.0194,4.3,1704,0
2026-12-31 17:10:00,57.15,64.24,0.0153,0.0141,0.0176,4.31,1704,0
2026-12-31 17:20:00,58.03,64.67,0.0177,0.0163,0.0203,4.23,1704,0
2026-12-31 17:30:00,56.63,64.8,0.0186,0.0171,0.0213,4.3,1704,0
2026-12-31 17:40:00,57.96,64.93,0.0193,0.0178,0.0222,4.37,1704,0
2026-12-31 17:50:00,58.06,65.25,0.017,0.0157,0.0196,4.31,1704,0
2026-12-31 18:00:00,57.77,64.6,0.0175,0.0161,0.0201,4.25,1704,0
2026-12-31 18:10:00,57.6,63.82,0.0186,0.0172,0.0214,4.27,1704,0
2026-12-31 18:20:00,57.87,63.99,0.0227,0.0209,0.0261,4.42,1704,0
2026-12-31 18:30:00,58.3,64.32,0.0184,0.017,0.0212,4.22,1704,0
2026-12-31 18:40:00,57.47,64.78,0.0164,0.0151,0.0188,4.37,1704,0
2026-12-31 18:50:00,57.74,64.84,0.0189,0.0174,0.0217,4.26,1704,0
2026-12-31 19:00:00,57.77,64.17,0.018,0.0165,0.0207,4.33,1704,0
2026-12-31 19:10:00,56.82,63.34,0.0206,0.019,0.0237,4.36,1704,0
2026-12-31 19:20:00,58.06,65.07,0.0195,0.0179,0.0224,4.26,1704,0
2026-12-31 19:30:00,57.96,65.1,0.018,0.0166,0.0207,4.26,1704,0
2026-12-31 19:40:00,57.84,65.95,0.0217,0.02,0.0249,4.36,1704,0
2026-12-31 19:50:00,58.15,64.45,0.0173,0.0159,0.0199,4.25,1704,0
2026-12-31 20:00:00,58.62,65.96,0.0188,0.0173,0.0216,4.37,1704,0
2026-12-31 20:10:00,57.57,63.67,0.0179,0.0165,0.0206,4.3,1704,0
2026-12-31 20:20:00,57.1,63.41,0.0178,0.0164,0.0205,4.27,1704,0
2026-12-31 20:30:00,58.87,65.69,0.018,0.0166,0.0207,4.23,1705,0
2026-12-31 20:40:00,57.93,66.3,0.0181,0.0166,0.0208,4.28,1705,0
2026-12-31 20:50:00,58.92,65.33,0.0205,0.0188,0.0235,4.27,1705,0
2026-12-31 21:00:00,59.72,66.35,0.0159,0.0146,0.0183,4.22,1705,0
2026-12-31 21:10:00,59.23,65.46,0.0172,0.0158,0.0198,4.36,1705,0
2026-12-31 21:20:00,57.79,64.38,0.0169,0.0156,0.0195,4.24,1705,0
2026-12-31 21:30:00,58.42,66.27,0.0171,0.0157,0.0196,4.35,1705,0
2026-12-31 21:40:00,58.33,64.78,0.0173,0.0159,0.0199,4.28,1705,0
2026-12-31 21:50:00,59.81,66.02,0.017,0.0157,0.0196,4.34,1705,0
2026-12-31 22:00:00,59.88,67.33,0.016,0.0147,0.0184,4.29,1705,0
2026-12-31 22:10:00,60.05,66.8,0.0201,0.0185,0.0231,4.28,1705,0
2026-12-31 22:20:00,58.54,65.35,0.0151,0.0139,0.0173,4.2,1705,0
2026-12-31 22:30:00,59.25,66.19,0.0152,0.014,0.0175,4.36,1705,0
2026-12-31 22:40:00,60.12,67.19,0.0161,0.0148,0.0185,4.29,1705,0
2026-12-31 22:50:00,60.62,66.94,0.015,0.0138,0.0172,4.29,1705,0
2026-12-31 23:00:00,60.86,67.09,0.0213,0.0196,0.0245,4.3,1705,0
2026-12-31 23:10:00,60.76,69.42,0.0186,0.0171,0.0214,4.33,1705,0
2026-12-31 23:20:00,60.89,67.86,0.0204,0.0188,0.0234,4.35,1705,0
2026-12-31 23:30:00,60.2,66.66,0.0158,0.0145,0.0182,4.38,1705,0
2026-12-31 23:40:00,61.06,69.06,0.0178,0.0164,0.0205,4.36,1705,0
2026-12-31 23:50:00,60.57,69.17,0.019,0.0175,0.0219,4.34,1705,0
2027-01-01 00:00:00,60.7,67.0,0.0188,0.0173,0.0216,4.34,130,0
2027-01-01 00:10:00,60.57,67.5,0.0187,0.0172,0.0215,4.4,130,0
2027-01-01 00:20:00,61.89,70.07,0.0203,0.0186,0.0233,4.3,130,0
2027-01-01 00:30:00,61.15,67.34,0.018,0.0166,0.0207,4.24,130,0
2027-01-01 00:40:00,61.92,68.9,0.0206,0.0189,0.0236,4.3,130,0
2027-01-01 00:50:00,60.37,66.39,0.018,0.0166,0.0208,4.34,130,0
2027-01-01 01:00:00,61.42,69.53,0.0178,0.0164,0.0204,4.24,130,0
2027-01-01 01:10:00,62.48,69.97,0.0198,0.0182,0.0227,4.27,130,0
2027-01-01 01:20:00,62.45,69.2,0.0173,0.0159,0.0198,4.32,130,0
2027-01-01 01:30:00,62.45,68.98,0.0163,0.015,0.0187,4.32,130,0
2027-01-01 01:40:00,62.6,70.74,0.0191,0.0176,0.022,4.24,130,0
2027-01-01 01:50:00,62.17,68.53,0.0188,0.0173,0.0216,4.3,130,0
2027-01-01 02:00:00,61.01,69.32,0.0187,0.0172,0.0215,4.31,130,0
2027-01-01 02:10:00,62.5,69.98,0.0185,0.017,0.0213,4.3,130,0
2027-01-01 02:20:00,62.02,68.28,0.0185,0.017,0.0213,4.24,130,0
2027-01-01 02:30:00,62.89,69.47,0.0205,0.0188,0.0235,4.33,130,0
2027-01-01 02:40:00,62.53,71.07,0.0179,0.0164,0.0205,4.32,130,0
2027-01-01 02:50:00,62.73,69.11,0.0198,0.0182,0.0227,4.35,130,0
2027-01-01 03:00:00,62.57,71.4,0.0193,0.0178,0.0222,4.37,130,0
2027-01-01 03:10:00,62.82,71.74,0.0182,0.0167,0.0209,4.22,130,0
2027-01-01 03:20:00,63.12,70.56,0.0189,0.0174,0.0217,4.25,130,0
2027-01-01 03:30:00,64.07,71.68,0.0196,0.018,0.0225,4.27,130,0
2027-01-01 03:40:00,63.81,71.22,0.0195,0.0179,0.0224,4.37,130,0
2027-01-01 03:50:00,63.83,70.61,0.0162,0.0149,0.0186,4.36,130,0
2027-01-01 04:00:00,63.57,70.66,0.0168,0.0154,0.0193,4.3,130,0
2027-01-01 04:10:00,63.36,70.01,0.0171,0.0157,0.0196,4.35,130,0
2027-01-01 04:20:00,63.78,73.14,0.0202,0.0186,0.0232,4.3,130,0
2027-01-01 04:30:00,64.87,71.45,0.0203,0.0187,0.0233,4.26,130,0
2027-01-01 04:40:00,62.9,69.83,0.0203,0.0187,0.0234,4.3,131,0
2027-01-01 04:50:00,63.5,70.51,0.0196,0.018,0.0226,4.34,131,0
2027-01-01 05:00:00,64.55,70.85,0.0186,0.0171,0.0214,4.35,131,0
2027-01-01 05:10:00,63.84,71.31,0.0174,0.016,0.02,4.39,131,0
2027-01-01 05:20:00,64.34,70.49,0.0171,0.0157,0.0197,4.29,131,0
2027-01-01 05:30:00,63.58,70.51,0.02,0.0184,0.023,4.23,131,0
2027-01-01 05:40:00,63.94,70.81,0.0187,0.0172,0.0215,4.4,131,0
2027-01-01 05:50:00,64.58,72.12,0.0184,0.0169,0.0212,4.2,131,0
2027-01-01 06:00:00,63.48,70.49,0.0191,0.0176,0.022,4.3,131,0
2027-01-01 06:10:00,63.13,69.34,0.0171,0.0157,0.0197,4.37,131,0
2027-01-01 06:20:00,64.42,72.15,0.0169,0.0156,0.0195,4.3,131,0
2027-01-01 06:30:00,63.32,69.41,0.0231,0.0213,0.0266,4.37,131,0
2027-01-01 06:40:00,63.55,70.04,0.0175,0.0161,0.0202,4.31,131,0
2027-01-01 06:50:00,62.95,69.13,0.0195,0.0179,0.0224,4.33,131,0
2027-01-01 07:00:00,64.3,71.23,0.0143,0.0131,0.0164,4.33,131,0
2027-01-01 07:10:00,62.86,69.58,0.0189,0.0174,0.0218,4.32,131,0
2027-01-01 07:20:00,63.03,70.29,0.0172,0.0159,0.0198,4.15,131,0
2027-01-01 07:30:00,63.24,69.3,0.0178,0.0163,0.0204,4.29,131,0
2027-01-01 07:40:00,63.8,70.93,0.0212,0.0195,0.0244,4.36,131,0
2027-01-01 07:50:00,63.51,70.77,0.0193,0.0177,0.0222,4.31,131,0
2027-01-01 08:00:00,62.54,68.76,0.0209,0.0192,0.024,4.2,131,0
2027-01-01 08:10:00,63.88,70.54,0.017,0.0156,0.0196,4.33,131,0
2027-01-01 08:20:00,62.54,69.05,0.0183,0.0169,0.0211,4.38,131,0
2027-01-01 08:30:00,62.84,69.81,0.015,0.0138,0.0172,4.29,131,0
2027-01-01 08:40:00,63.52,72.55,0.0194,0.0178,0.0223,4.37,131,0
2027-01-01 08:50:00,62.27,70.95,0.017,0.0156,0.0195,4.32,131,0
2027-01-01 09:00:00,62.58,70.07,0.0199,0.0184,0.0229,4.24,131,0
2027-01-01 09:10:00,62.9,69.63,0.0171,0.0157,0.0197,4.28,131,0
2027-01-01 09:20:00,61.85,67.98,0.0189,0.0174,0.0217,4.28,131,0
2027-01-01 09:30:00,63.69,70.25,0.0186,0.0171,0.0214,4.26,131,0
2027-01-01 09:40:00,62.9,70.31,0.0193,0.0178,0.0222,4.27,131,0
2027-01-01 09:50:00,62.5,70.02,0.0205,0.0189,0.0236,4.28,131,0
2027-01-01 10:00:00,62.15,70.64,0.0177,0.0162,0.0203,4.33,131,0
2027-01-01 10:10:00,62.34,69.38,0.0157,0.0144,0.018,4.27,131,0
2027-01-01 10:20:00,61.9,68.41,0.0179,0.0165,0.0206,4.32,131,0
2027-01-01 10:30:00,61.46,67.83,0.017,0.0157,0.0196,4.32,131,0
2027-01-01 10:40:00,61.68,68.44,0.0199,0.0184,0.0229,4.28,131,0
2027-01-01 10:50:00,61.92,68.28,0.0157,0.0145,0.0181,4.28,131,0
2027-01-01 11:00:00,61.04,69.96,0.0211,0.0194,0.0242,4.41,131,0
2027-01-01 11:10:00,60.81,67.72,0.0167,0.0154,0.0192,4.33,131,0
2027-01-01 11:20:00,60.88,67.87,0.02,0.0184,0.023,4.37,132,0
2027-01-01 11:30:00,61.16,68.34,0.0222,0.0204,0.0255,4.24,132,0
2027-01-01 11:40:00,60.99,69.18,0.0172,0.0158,0.0197,4.35,132,0
2027-01-01 11:50:00,60.93,67.47,0.0172,0.0159,0.0198,4.36,132,0
2027-01-01 12:00:00,61.46,67.7,0.016,0.0147,0.0184,4.34,132,0
2027-01-01 12:10:00,59.99,66.3,0.0134,0.0123,0.0154,4.2,132,0
2027-01-01 12:20:00,60.62,67.48,0.0141,0.013,0.0162,4.19,132,0
2027-01-01 12:30:00,59.8,66.5,0.0149,0.0137,0.0172,4.33,132,0
2027-01-01 12:40:00,60.61,68.07,0.0191,0.0176,0.022,4.26,132,0
2027-01-01 12:50:00,60.44,67.9,0.0149,0.0137,0.0172,4.28,132,0
2027-01-01 13:00:00,60.37,68.58,0.0178,0.0164,0.0205,4.24,132,0
2027-01-01 13:10:00,60.5,68.36,0.0179,0.0164,0.0206,4.33,132,0
2027-01-01 13:20:00,60.83,68.29,0.0154,0.0142,0.0177,4.3,132,0
2027-01-01 13:30:00,59.07,65.39,0.0183,0.0168,0.0211,4.29,132,0
2027-01-01 13:40:00,58.0,64.82,0.0195,0.0179,0.0224,4.27,132,0
2027-01-01 13:50:00,59.12,66.27,0.0181,0.0167,0.0208,4.29,132,0
2027-01-01 14:00:00,58.78,66.57,0.0184,0.0169,0.0212,4.35,132,0
2027-01-01 14:10:00,58.73,66.59,0.0213,0.0196,0.0245,4.29,132,0
2027-01-01 14:20:00,59.82,68.36,0.0183,0.0169,0.0211,4.36,132,0
